videoId,channelId,channelTitle,publishTime,title,description,thumbnail_default,thumbnail_medium,thumbnail_high,liveBroadcastContent
zS-hUD1tfBs,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-25T09:56:59Z,ความโกรธ เกิดจากอะไร,ความโกรธ เกิดจากอะไร รวมบทความ สุขภาพใจใน - https://www.alljitblog.com/ ฟัง Alljit Podcast ในช่องทางอื่นๆ Spotify ...,https://i.ytimg.com/vi/zS-hUD1tfBs/default.jpg,https://i.ytimg.com/vi/zS-hUD1tfBs/mqdefault.jpg,https://i.ytimg.com/vi/zS-hUD1tfBs/hqdefault.jpg,none
eaAjLFJH8BI,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-24T08:43:20Z,Inside Out ทุกความรู้สึก ล้วนมีความหมายเสมอ - ใช้ใจดู EP.3,วันที่ดี ” คือวันที่เต็มไปด้วยสิ่งดีๆที่ทำให้มีความสุขจริงๆหรือเปล่า? Inside Out ภาพยนตร์แอนิเมชันสามมิติแนวดราม่าตลกจากประเทศสหรัฐอเมริกา ...,https://i.ytimg.com/vi/eaAjLFJH8BI/default.jpg,https://i.ytimg.com/vi/eaAjLFJH8BI/mqdefault.jpg,https://i.ytimg.com/vi/eaAjLFJH8BI/hqdefault.jpg,none
1udq3QOVfLs,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-23T13:45:12Z,จิตตกไม่มีสาเหตุ อารมณ์ดาวน์เกิดขึ้นเองบ่อยๆ รับมืออย่างไรดี?,"ใครหลายๆคนมักจะรับรู้อารมณ์ตัวเองได้ไม่ค่อยทัน แต่จะรู้สึกเป็นเหมือน "" อาการจิตตก "" ที่เราพูดกันติดปาก เราจะรู้สึกกังวลเกี่ยวกับเรื่องนั้นๆ ...",https://i.ytimg.com/vi/1udq3QOVfLs/default.jpg,https://i.ytimg.com/vi/1udq3QOVfLs/mqdefault.jpg,https://i.ytimg.com/vi/1udq3QOVfLs/hqdefault.jpg,none
lTVlLR5mN20,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-22T13:45:14Z,อยู่กับคน &#39;ชอบพูดเรื่องเก่าๆ&#39; ไม่จบไม่สิ้น ทำอย่างไรดี?,ฟื้นฝอยหาตะเข็บ ” สํานวนสุภาษิตที่หมายถึงเอาเรื่องที่ผ่านไปแล้ว มาพูดทำให้มีประเด็นปัญหาขึ้นอีกครั้ง เชื่อว่าคุณผู้ฟังหลายๆคนคงจะเคยโดน ...,https://i.ytimg.com/vi/lTVlLR5mN20/default.jpg,https://i.ytimg.com/vi/lTVlLR5mN20/mqdefault.jpg,https://i.ytimg.com/vi/lTVlLR5mN20/hqdefault.jpg,none
biXv9BPXj-Q,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-22T10:57:32Z,ศิลปะ การอยู่ร่วมกับ คนเฮงซวย - อ่านแล้ว อ่านเล่า EP.4,ไม่ว่าเราจะเรียน ทำงาน หรือใช้ชีวิตประจำวันปกติ สิ่งหนึ่งที่เราต้องเจอและหลีกเลี่ยงไม่ได้เลยนั้นก็คือ มนุษย์ Toxic หรือคนเฮงซวย ...,https://i.ytimg.com/vi/biXv9BPXj-Q/default.jpg,https://i.ytimg.com/vi/biXv9BPXj-Q/mqdefault.jpg,https://i.ytimg.com/vi/biXv9BPXj-Q/hqdefault.jpg,none
L_99SkGtipk,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-19T11:23:45Z,ประสบการณ์ &#39;โรคซึมเศร้า&#39; และเจอคนพยายามฆ่าตัวตาย - Jane Story EP.1,ในบางวันที่เราไม่รู้จะอยู่ไปทำไม ชีวิตไร้จุดหมาย จนอยากจะหายไปให้มันรู้แล้วรู้รอดไป ...,https://i.ytimg.com/vi/L_99SkGtipk/default.jpg,https://i.ytimg.com/vi/L_99SkGtipk/mqdefault.jpg,https://i.ytimg.com/vi/L_99SkGtipk/hqdefault.jpg,none
nMwiim7xsdI,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-18T13:30:13Z,คิดมาก และหยุดคิดไม่ได้ เราจะสั่งสมองให้หยุดคิดมากได้หรือไม่,ใครหลายๆคนคงจะทราบกันดีอยู่แล้วว่า ความคิดมาก เป็นเรื่องธรรมชาติของมนุษย์ ทุกๆเรื่องราวที่เราพบเจอไม่ว่าเรื่องนั้นจะเป็นเพียงแค่เรื่องเล็กๆ ...,https://i.ytimg.com/vi/nMwiim7xsdI/default.jpg,https://i.ytimg.com/vi/nMwiim7xsdI/mqdefault.jpg,https://i.ytimg.com/vi/nMwiim7xsdI/hqdefault.jpg,none
FzBV38Z1paM,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-17T07:19:31Z,การคิดบวก คืออะไร? เราจะเป็นคน &#39;คิดบวก&#39; ได้อย่างไร,รวมบทความ สุขภาพใจใน - https://www.alljitblog.com/ ฟัง Alljit Podcast ในช่องทางอื่นๆ Spotify ...,https://i.ytimg.com/vi/FzBV38Z1paM/default.jpg,https://i.ytimg.com/vi/FzBV38Z1paM/mqdefault.jpg,https://i.ytimg.com/vi/FzBV38Z1paM/hqdefault.jpg,none
DymNRZvUpj4,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-16T13:30:14Z,เป็นนายเหนือความรู้สึก &#39;วิตกกังวล&#39; เมื่อชอบวิตกกังวลกับสิ่งที่ยังไม่เกิดขึ้น,ความ “ วิตกกังวล ” เป็นสภาวะอารมณ์ปกติที่เกิดขึ้นได้กับทุกคน ในเวลาที่เราเจอกับความเครียดหรือปัญหาต่างๆที่เข้ามาในชีวิต ...,https://i.ytimg.com/vi/DymNRZvUpj4/default.jpg,https://i.ytimg.com/vi/DymNRZvUpj4/mqdefault.jpg,https://i.ytimg.com/vi/DymNRZvUpj4/hqdefault.jpg,none
MxDW7IxmBmQ,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-15T13:45:13Z,ทำอย่างไรเมื่อรู้สึก &#39;อิจฉาคนอื่น&#39; จัดการความรู้สึกนี้อย่างไร,ทำอย่างไรเมื่อรู้สึก 'อิจฉาคนอื่น' จัดการความรู้สึกนี้อย่างไร หลายๆคนคงคิดว่าความรู้สึก “ อิจฉา ...,https://i.ytimg.com/vi/MxDW7IxmBmQ/default.jpg,https://i.ytimg.com/vi/MxDW7IxmBmQ/mqdefault.jpg,https://i.ytimg.com/vi/MxDW7IxmBmQ/hqdefault.jpg,none
gHTnKCOKK1A,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-15T06:36:07Z,นี่เราใช้ชีวิตยากเกินไปหรือเปล่านะ.. - อ่านแล้ว อ่านเล่า EP.3,คุณเคยเหนื่อยที่จะต้องทำตาม ความคาดหวังของคนอื่น บ้างไหม ? อายุเท่านั้นต้องมีเงินเก็บเท่านี้ ต้องมีรถ มีบ้าน ...,https://i.ytimg.com/vi/gHTnKCOKK1A/default.jpg,https://i.ytimg.com/vi/gHTnKCOKK1A/mqdefault.jpg,https://i.ytimg.com/vi/gHTnKCOKK1A/hqdefault.jpg,none
l97m7jZyT8Y,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-14T13:30:14Z,ยิ่งโตเพื่อนยิ่งน้อยลง เพื่อนที่เคยมีก็เริ่มหายไป,เคยได้ยินคำว่า “ ยิ่งโตเพื่อนยิ่งน้อยลง ” ไหม เมื่อถึงช่วงวัยหนึ่งเราเองกลับเข้าใจได้โดยอัตโนมัติ แต่เป็นเพราะอะไรกันที่ทำให้เรารู้สึกว่า ...,https://i.ytimg.com/vi/l97m7jZyT8Y/default.jpg,https://i.ytimg.com/vi/l97m7jZyT8Y/mqdefault.jpg,https://i.ytimg.com/vi/l97m7jZyT8Y/hqdefault.jpg,none
z4Hbkj2JcqM,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-13T06:11:32Z,Soul กับความสุข ระหว่างทางที่หลายคนละเลย - ใช้ใจดู EP.2,SOUL มหัศจรรย์วิญญาณอลเวง “ ผลงานจากค่ายพิกซาร์แอนิเมชั่นสตูดิโอส์ ที่เราเชื่อว่าหลายๆคนคงจะเคยเห็นผ่านตากันมาบ้างแล้ว กำกับโดย ...,https://i.ytimg.com/vi/z4Hbkj2JcqM/default.jpg,https://i.ytimg.com/vi/z4Hbkj2JcqM/mqdefault.jpg,https://i.ytimg.com/vi/z4Hbkj2JcqM/hqdefault.jpg,none
UR0DpYM9auY,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-10T14:00:14Z,&#39;ความคาดหวัง&#39; จากคนสำคัญ อาจจะกำลังทำร้ายจิตใจ ของอีกคนอยู่,""" ความคาดหวัง "" เชื่อว่าทุกคนต้องเคยเจอและแบกรับความคาดหวังนี้ ไม่ว่าจะเป็นความคาดหวังจากครอบครัว จากคนรอบข้าง ...",https://i.ytimg.com/vi/UR0DpYM9auY/default.jpg,https://i.ytimg.com/vi/UR0DpYM9auY/mqdefault.jpg,https://i.ytimg.com/vi/UR0DpYM9auY/hqdefault.jpg,none
CDvudeZ8_G0,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-10T10:45:00Z,ทำไม? บางคนถึงมีความคิด ฆ่าตัวตาย,รวมบทความ สุขภาพใจใน - https://www.alljitblog.com/ ฟัง Alljit Podcast ในช่องทางอื่นๆ Spotify ...,https://i.ytimg.com/vi/CDvudeZ8_G0/default.jpg,https://i.ytimg.com/vi/CDvudeZ8_G0/mqdefault.jpg,https://i.ytimg.com/vi/CDvudeZ8_G0/hqdefault.jpg,none
T6XEry7Xq7o,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-09T13:30:21Z,Move to Heaven บทเรียนจากความตาย สิ่งที่ทำให้เห็นความงามของชีวิต - ใช้ใจดู EP.1,""" Move to Heaven "" ซีรีส์เกาหลีเนื้อหาครบรส มีทั้งสุขและเศร้า รวมถึงคาแรกเตอร์ของตัวละครหลากหลายมุม ตัวละครในเรื่องมีอาชีพ Trauma ...",https://i.ytimg.com/vi/T6XEry7Xq7o/default.jpg,https://i.ytimg.com/vi/T6XEry7Xq7o/mqdefault.jpg,https://i.ytimg.com/vi/T6XEry7Xq7o/hqdefault.jpg,none
MM7Ly4LEG3A,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-07T14:00:11Z,อย่าคาดหวังในตัวฉันเลย เพราะความหวัง ทำให้ฉันกดดันตัวเอง - ฟังก่อนนอน EP.19,อย่าคาดหวังในตัวฉันเลย ฉันแบกรับความหวังของใครไม่ได้อีกต่อไป กับวิธีการเลิกเอาความหวังคนอื่นมากดดันตัวเอง จนทำให้เราเหนื่อยจนเกินไป ...,https://i.ytimg.com/vi/MM7Ly4LEG3A/default.jpg,https://i.ytimg.com/vi/MM7Ly4LEG3A/mqdefault.jpg,https://i.ytimg.com/vi/MM7Ly4LEG3A/hqdefault.jpg,none
pYvp1dY79v0,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-07T05:53:04Z,ทำไมลูกไม่อยากปรึกษาพ่อแม่ ลูกไม่ยอมเปิดใจเล่าปัญหาให้ฟัง ทำอย่างไรดี,ทำไมลูกไม่อยากปรึกษาพ่อแม่ ลูกไม่ยอมเปิดใจเล่าปัญหาให้ฟัง คนเป็นพ่อแม่ควรทำอย่างไรดี ใน Podcast นี้ Alljit ร่วมกับ คุณรัชดาภรณ์ ศรีวิลัย ...,https://i.ytimg.com/vi/pYvp1dY79v0/default.jpg,https://i.ytimg.com/vi/pYvp1dY79v0/mqdefault.jpg,https://i.ytimg.com/vi/pYvp1dY79v0/hqdefault.jpg,none
dn7HhEIdlcY,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-11-04T14:00:12Z,รู้สึกไม่ใช่คนสำคัญของครอบครัว ทำอย่างไรดี?,รู้สึกไม่ใช่คนสำคัญของครอบครัว ทำอย่างไรดี? รู้สึกไม่เป็นส่วนหนึ่งของครอบครัว ทำอย่างไรดี? ใน Podcast นี้ Alljit ร่วมกับ คุณรัชดาภรณ์ ศรีวิลัย ...,https://i.ytimg.com/vi/dn7HhEIdlcY/default.jpg,https://i.ytimg.com/vi/dn7HhEIdlcY/mqdefault.jpg,https://i.ytimg.com/vi/dn7HhEIdlcY/hqdefault.jpg,none
